Subject	Predicate	Object	Belief	Source size	Sources	Total source size	Mean belief of conflicting tuples	Belief difference	Conflicting tuple info
yciS	confers no resistance to antibiotic	Rifampin	0.7769851879	5	Nichols,Tamae,Soo,Youn,Shaw	6	0.2561280647	0.5208571231	[(('yciS', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2561280647347978)]
yciT	confers no resistance to antibiotic	Ampicillin	0.4565390575	3	Nichols,Girgis,Shaw	4	0.2561280647	0.2004109928	[(('yciT', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
yciT	confers resistance to antibiotic	Aztreonam	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('yciT', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.2185201862582775)]
yciT	confers no resistance to antibiotic	Cefoxitin	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('yciT', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2561280647347978)]
yciT	confers resistance to antibiotic	Chloramphenicol	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('yciT', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13181460964368608)]
yciT	confers resistance to antibiotic	Ciprofloxacin	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('yciT', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Nichols', 'Soo'], 0.2185201862582775)]
yciT	confers resistance to antibiotic	Enoxacin	0.2561280647	1	Liu	2	0.0867055766	0.1694224881	[(('yciT', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.0867055766145914)]
yciT	confers no resistance to antibiotic	Erythromycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('yciT', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2561280647347978)]
yciT	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('yciT', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
yciT	confers no resistance to antibiotic	Rifampin	0.7769851879	5	Nichols,Tamae,Soo,Youn,Shaw	6	0.2561280647	0.5208571231	[(('yciT', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2561280647347978)]
yciT	confers resistance to antibiotic	Spectinomycin	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('yciT', 'confers no resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13181460964368608)]
yciT	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('yciT', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
yciT	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('yciT', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
yciT	confers no resistance to antibiotic	Vancomycin	0.5528662370	3	Nichols,Tamae,Youn	4	0.2561280647	0.2967381723	[(('yciT', 'confers resistance to antibiotic', 'Vancomycin'), ['Liu'], 0.2561280647347978)]
ycjG	confers no resistance to antibiotic	Ampicillin	0.8775906849	5	Nichols,Tamae,Girgis,Youn,Shaw	6	0.2561280647	0.6214626202	[(('ycjG', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
ycjG	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ycjG', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
ycjG	confers no resistance to antibiotic	Sulfamethoxazole	0.4210516273	2	Tamae,Youn	3	0.2561280647	0.1649235626	[(('ycjG', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2561280647347978)]
ycjG	confers no resistance to antibiotic	Tobramycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ycjG', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2561280647347978)]
ycjM	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ycjM', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ycjU	confers no resistance to antibiotic	Ampicillin	0.4565390575	3	Nichols,Girgis,Shaw	4	0.2561280647	0.2004109928	[(('ycjU', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
ycjU	confers resistance to antibiotic	Aztreonam	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('ycjU', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.2185201862582775)]
ycjU	confers no resistance to antibiotic	Cefoxitin	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('ycjU', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2561280647347978)]
ycjU	confers resistance to antibiotic	Chloramphenicol	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('ycjU', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13181460964368608)]
ycjU	confers resistance to antibiotic	Ciprofloxacin	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('ycjU', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Nichols', 'Soo'], 0.2185201862582775)]
ycjU	confers resistance to antibiotic	Enoxacin	0.2561280647	1	Liu	2	0.0867055766	0.1694224881	[(('ycjU', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.0867055766145914)]
ycjU	confers no resistance to antibiotic	Erythromycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ycjU', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2561280647347978)]
ycjU	confers no resistance to antibiotic	Metronidazole	0.2873328777	1	Tamae	2	0.2561280647	0.0312048130	[(('ycjU', 'confers resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2561280647347978)]
ycjU	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ycjU', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
ycjU	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('ycjU', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
ycjU	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('ycjU', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
ycjU	confers resistance to antibiotic	Vancomycin	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('ycjU', 'confers no resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13181460964368608)]
ycjW	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ycjW', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydaN	confers no resistance to antibiotic	Trimethoprim	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('ydaN', 'confers resistance to antibiotic', 'Trimethoprim'), ['Nichols'], 0.13181460964368608)]
ydaT	confers no resistance to antibiotic	Ciprofloxacin	0.6301665191	3	Tamae,Liu,Soo	4	0.1318146096	0.4983519094	[(('ydaT', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Nichols'], 0.13181460964368608)]
ydaY	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ydaY', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydbC	confers no resistance to antibiotic	Trimethoprim	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('ydbC', 'confers resistance to antibiotic', 'Trimethoprim'), ['Nichols'], 0.13181460964368608)]
ydbD	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ydbD', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
ydbD	confers no resistance to antibiotic	Sulfamethoxazole	0.4210516273	2	Tamae,Youn	3	0.2561280647	0.1649235626	[(('ydbD', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2561280647347978)]
ydbD	confers no resistance to antibiotic	Tobramycin	0.4746482510	3	Nichols,Liu,Soo	4	0.1873110736	0.2873371774	[(('ydbD', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydcA	confers resistance to antibiotic	Aztreonam	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('ydcA', 'confers no resistance to antibiotic', 'Aztreonam'), ['Soo'], 0.0867055766145914)]
ydcH	confers no resistance to antibiotic	Ciprofloxacin	0.6301665191	3	Tamae,Liu,Soo	4	0.1318146096	0.4983519094	[(('ydcH', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Nichols'], 0.13181460964368608)]
ydcS	confers no resistance to antibiotic	Ampicillin	0.8775906849	5	Nichols,Tamae,Girgis,Youn,Shaw	6	0.2561280647	0.6214626202	[(('ydcS', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
ydcS	confers resistance to antibiotic	Aztreonam	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('ydcS', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.2185201862582775)]
ydcS	confers no resistance to antibiotic	Cefoxitin	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('ydcS', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2561280647347978)]
ydcS	confers resistance to antibiotic	Chloramphenicol	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('ydcS', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13181460964368608)]
ydcS	confers no resistance to antibiotic	Ciprofloxacin	0.6395718136	4	Nichols,Tamae,Soo,Youn	5	0.2561280647	0.3834437489	[(('ydcS', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Liu'], 0.2561280647347978)]
ydcS	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('ydcS', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
ydcS	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('ydcS', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
ydcS	confers no resistance to antibiotic	Vancomycin	0.5528662370	3	Nichols,Tamae,Youn	4	0.2561280647	0.2967381723	[(('ydcS', 'confers resistance to antibiotic', 'Vancomycin'), ['Liu'], 0.2561280647347978)]
ydcX	confers no resistance to antibiotic	Cefoxitin	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('ydcX', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2561280647347978)]
ydcX	confers no resistance to antibiotic	Metronidazole	0.2873328777	1	Tamae	2	0.2561280647	0.0312048130	[(('ydcX', 'confers resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2561280647347978)]
ydcX	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ydcX', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
ydcX	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('ydcX', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
ydcY	confers no resistance to antibiotic	Ampicillin	0.8681853904	4	Tamae,Liu,Girgis,Shaw	5	0.1318146096	0.7363707807	[(('ydcY', 'confers resistance to antibiotic', 'Ampicillin'), ['Nichols'], 0.13181460964368608)]
yddA	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('yddA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
yddB	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('yddB', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
yddG	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('yddG', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
yddH	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('yddH', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
yddK	confers no resistance to antibiotic	Ampicillin	0.8775906849	5	Nichols,Tamae,Girgis,Youn,Shaw	6	0.2561280647	0.6214626202	[(('yddK', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
yddK	confers no resistance to antibiotic	Sulfamethoxazole	0.4210516273	2	Tamae,Youn	3	0.2561280647	0.1649235626	[(('yddK', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2561280647347978)]
yddW	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('yddW', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydeA	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ydeA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydeK	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ydeK', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydfE	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ydfE', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydfH	confers no resistance to antibiotic	Rifampin	0.7769851879	5	Nichols,Tamae,Soo,Youn,Shaw	6	0.2561280647	0.5208571231	[(('ydfH', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2561280647347978)]
ydfP	confers resistance to antibiotic	Metronidazole	0.2873328777	1	Tamae	2	0.2561280647	0.0312048130	[(('ydfP', 'confers no resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2561280647347978)]
ydfP	confers no resistance to antibiotic	Vancomycin	0.5216614240	3	Nichols,Liu,Youn	4	0.2873328777	0.2343285463	[(('ydfP', 'confers resistance to antibiotic', 'Vancomycin'), ['Tamae'], 0.28733287771823535)]
ydfW	confers no resistance to antibiotic	Ciprofloxacin	0.6301665191	3	Tamae,Liu,Soo	4	0.1318146096	0.4983519094	[(('ydfW', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Nichols'], 0.13181460964368608)]
ydfW	confers no resistance to antibiotic	Erythromycin	0.3879426744	2	Nichols,Liu	3	0.0867055766	0.3012370978	[(('ydfW', 'confers resistance to antibiotic', 'Erythromycin'), ['Soo'], 0.0867055766145914)]
ydfW	confers no resistance to antibiotic	Spiramycin	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('ydfW', 'confers resistance to antibiotic', 'Spiramycin'), ['Soo'], 0.0867055766145914)]
ydgD	confers no resistance to antibiotic	Ampicillin	0.8775906849	5	Nichols,Tamae,Girgis,Youn,Shaw	6	0.2561280647	0.6214626202	[(('ydgD', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
ydgD	confers no resistance to antibiotic	Norfloxacin	0.1374133743	1	Shaw	2	0.1318146096	0.0055987646	[(('ydgD', 'confers resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13181460964368608)]
ydgD	confers no resistance to antibiotic	Tobramycin	0.4746482510	3	Nichols,Liu,Soo	4	0.1873110736	0.2873371774	[(('ydgD', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydgH	confers no resistance to antibiotic	Nalidixic acid	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('ydgH', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Nichols'], 0.13181460964368608)]
ydgH	confers no resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('ydgH', 'confers resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
ydgK	confers no resistance to antibiotic	Streptomycin	0.2561280647	1	Liu	2	0.1873110736	0.0688169911	[(('ydgK', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18731107363618493)]
ydgK	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ydgK', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydhB	confers no resistance to antibiotic	Ampicillin	0.8775906849	5	Nichols,Tamae,Girgis,Youn,Shaw	6	0.2561280647	0.6214626202	[(('ydhB', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
ydhB	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ydhB', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
ydhS	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ydhS', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydhT	confers no resistance to antibiotic	Ampicillin	0.8775906849	5	Nichols,Tamae,Girgis,Youn,Shaw	6	0.2561280647	0.6214626202	[(('ydhT', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
ydhT	confers resistance to antibiotic	Aztreonam	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('ydhT', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.2185201862582775)]
ydhT	confers resistance to antibiotic	Metronidazole	0.2873328777	1	Tamae	2	0.2561280647	0.0312048130	[(('ydhT', 'confers no resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2561280647347978)]
ydhT	confers no resistance to antibiotic	Vancomycin	0.5528662370	3	Nichols,Tamae,Youn	4	0.2561280647	0.2967381723	[(('ydhT', 'confers resistance to antibiotic', 'Vancomycin'), ['Liu'], 0.2561280647347978)]
ydhV	confers resistance to antibiotic	Bleomycin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('ydhV', 'confers no resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13181460964368608)]
ydhV	confers no resistance to antibiotic	Streptomycin	0.2561280647	1	Liu	2	0.1873110736	0.0688169911	[(('ydhV', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18731107363618493)]
ydhY	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ydhY', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydhZ	confers no resistance to antibiotic	Rifampin	0.7675798933	4	Tamae,Liu,Soo,Shaw	5	0.1318146096	0.6357652837	[(('ydhZ', 'confers resistance to antibiotic', 'Rifampin'), ['Nichols'], 0.13181460964368608)]
ydiF	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ydiF', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydiM	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ydiM', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydiN	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ydiN', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydiY	confers resistance to antibiotic	Amikacin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('ydiY', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13181460964368608)]
ydiY	confers no resistance to antibiotic	Gentamicins	0.6752755521	3	Nichols,Tamae,Liu	4	0.1873110736	0.4879644785	[(('ydiY', 'confers resistance to antibiotic', 'Gentamicins'), ['Girgis'], 0.18731107363618493)]
ydiY	confers resistance to antibiotic	Norfloxacin	0.1374133743	1	Shaw	2	0.1318146096	0.0055987646	[(('ydiY', 'confers no resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13181460964368608)]
ydiY	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ydiY', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydjE	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ydjE', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ydjF	confers resistance to antibiotic	Amikacin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('ydjF', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13181460964368608)]
ydjF	confers resistance to antibiotic	Bleomycin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('ydjF', 'confers no resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13181460964368608)]
